"Unique identification number of the institution","Total number of undergraduates - financial aid cohort","Total number of full-time first-time degree/certificate seeking undergraduates - financial aid cohort","Full-time first-time degree/certificate seeking undergraduates as a percent of all undergraduates - financial aid cohort","Total number of undergraduates - fall cohort","Number of students in fall cohort","Students in fall cohort as a percentage of all undergraduates","Number of undergraduate students receiving federal, state, local, institutional or other sources of grant aid","Percent of undergraduate students receiving federal, state, local, institutional or other sources of grant aid","Total amount of federal, state, local, institutional or other sources of grant aid dollars received by undergraduate students","Average amount of federal, state, local, institutional or other sources of grant aid dollars received by undergraduate students","Number of undergraduate students receiving Pell grants","Percent of undergraduate students receiving Pell grants","Total amount of Pell grant aid received by undergraduate students","Average amount Pell grant aid received by undergraduate students","Number of undergraduate students receiving Federal student loans","Percent of undergraduate students receiving Federal student loans","Total amount of Federal student loan aid received by undergraduate students","Average amount of Federal student loan aid received by undergraduate students","Number of full-time first-time undergraduates receiving any financial aid","Percent of full-time first-time undergraduates receiving any financial aid","Number of full-time first-time undergraduates receiving federal, state, local or institutional grant aid","Percent of full-time first-time undergraduates receiving federal, state, local or institutional grant aid","Total amount of federal, state, local or institutional grant aid received by full-time first-time undergraduates","Average amount of federal, state, local or institutional grant aid received","Number of full-time first-time undergraduates receiving federal grant aid","Percent of full-time first-time undergraduates  receiving federal grant aid","Total amount of Federal grant aid received by full-time first-time undergraduates","Average amount of federal grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving Pell grants","Percent of full-time first-time undergraduates receiving Pell grants","Total amount of Pell grant aid received by full-time first-time undergraduates","Average amount of Pell grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving other federal grant aid","Percent of full-time first-time undergraduates receiving other federal grant aid","Total amount of other federal grant aid received by full-time first-time undergraduates","Average amount of other federal grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving state/local grant aid","Percent of full-time first-time undergraduates receiving state/local grant aid","Total amount of state/local grant aid received by full-time first-time undergraduates","Average amount of state/local grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving  institutional grant aid","Percent of full-time first-time undergraduates receiving institutional grant aid","Total amount of institutional grant aid received by full-time first-time undergraduates","Average amount of institutional grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving student loan aid","Percent of full-time first-time undergraduates receiving student loan aid","Total amount of student loan aid received by full-time first-time undergraduates","Average amount of student loan aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving federal student loans","Percent of full-time first-time undergraduates receiving federal student loans","Total amount of Federal student loan aid received by full-time first-time undergraduates","Average amount of federal student loan aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving other student loans","Percent of full-time first-time undergraduates receiving other loan aid","Total amount of other student loan aid received by full-time first-time undergraduates","Average amount of other student loan aid received by full-time first-time undergraduates","Total number, 2012-13","Number living on-campus, 2012-13","Number living off-campus with family, 2012-13","Number living off-campus not with family, 2012-13","Number living arrangement unknown, 2012-13","Total amount of grant and scholarship aid received, 2012-13","Average amount of grant and scholarship aid received, 2012-13","Total number, 2011-12","Number living on-campus, 2011-12","Number living off-campus with family, 2011-12","Number living off-campus not with family, 2011-12","Number living arrangement unknown, 2011-12","Total amount of grant and scholarship aid received, 2011-12","Average amount of grant and scholarship aid received, 2011-12","Total number, 2010-11","Number living on-campus, 2010-11","Number living off-campus with family, 2010-11","Number living off-campus not with family, 2010-11","Number living arrangement unknown, 2010-11","Total amount of grant and scholarship aid received, 2010-11","Average amount of grant and scholarship aid received, 2010-11","Total number in all income levels, 2012-13","Number living on-campus in all income levels, 2012-13","Number living off-campus with family in all income levels, 2012-13","Number living off-campus not with family in all income levels, 2012-13","Number living arrangement unknown in all income levels, 2012-13","Total amount of grant and scholarship aid all income levels, 2012-13","Average amount of grant and scholarship aid all income levels, 2012-13","Number in income level (0-30,000), 2012-13","Total amount of grant and scholarship aid in income level (0-30,000), 2012-13","Average amount of grant and scholarship aid in income level (0-30,000), 2012-13","Number in income level (30,001-48,000), 2012-13","Total amount of grant and scholarship aid in income level (30,001-48,000), 2012-13","Average amount of grant and scholarship aid in income level (30,001-48,000), 2012-13","Number in income level (48,001-75,000), 2012-13","Total amount of grant and scholarship aid in income level (48,001-75,000), 2012-13","Average amount of grant and scholarship aid in income level (48,001-75,000), 2012-13","Number in income level (75,001-110,000), 2012-13","Total amount of grant and scholarship aid in income level (75,001-110,000), 2012-13","Average amount of grant and scholarship aid in income level (75,001-110,000),2012-13","Number in income level (110,001 or more), 2012-13","Total amount of grant and scholarship aid in income level (110,001 or more), 2012-13","Average amount of grant and scholarship aid in income level (110,001 or more), 2012-13","Average net price-students receiving grant or scholarship aid, 2012-13","Average net price-students receiving grant or scholarship aid, 2011-12","Average net price-students receiving grant or scholarship aid, 2010-11","Average net price (income 0-30,000)-students receiving Title IV Federal financial aid, 2012-13","Average net price (income 30,001-48,000)-students receiving Title IV Federal financial aid, 2012-13","Average net price (income 48,001-75,000)-students receiving Title IV Federal financial aid, 2012-13","Average net price (income 75,001-110,000)-students receiving Title IV Federal financial aid,2012-13","Average net price (income over 110,000)-students receiving Title IV Federal financial aid, 2012-13","FY","Fall","Institution_Name","Survey Code","Survey Title","Number of full-time first-time undergraduates receiving any loans to students or grant aid  from federal state/local government or the institution","Percent of full-time first-time undergraduates receiving any loans to students or grant aid  from federal state/local government or the institution","Total number in all income levels, 2011-12","Number living on-campus in all income levels, 2011-12","Number living arrangement unknown in all income levels, 2011-12","Total amount of grant and scholarship aid all income levels, 2011-12","Average amount of grant and scholarship aid all income levels, 2011-12","Number in income level (0-30,000), 2011-12","Total amount of grant and scholarship aid in income level (0-30,000), 2011-12","Average amount of grant and scholarship aid in income level (0-30,000), 2011-12","Number in income level (30,001-48,000), 2011-12","Total amount of grant and scholarship aid in income level (30,001-48,000), 2011-12","Average amount of grant and scholarship aid in income level (30,001-48,000), 2011-12","Number in income level (48,001-75,000), 2011-12","Total amount of grant and scholarship aid in income level (48,001-75,000), 2011-12","Average amount of grant and scholarship aid in income level (48,001-75,000), 2011-12","Number in income level (75,001-110,000), 2011-12","Total amount of grant and scholarship aid in income level (75,001-110,000), 2011-12","Average amount of grant and scholarship aid in income level (75,001-110,000), 2011-12","Number in income level (110,001 or more), 2011-12","Total amount of grant and scholarship aid in income level (110,001 or more), 2011-12","Average amount of grant and scholarship aid in income level (110,001 or more), 2011-12","Average net price (income 0-30,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income 30,001-48,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income 48,001-75,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income 75,001-110,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income over 110,000)-students receiving Title IV Federal financial aid, 2011-12","Total number in all income levels, 2010-11","Number living on-campus in all income levels, 2010-11","Total amount of grant and scholarship aid in all income levels, 2010-11","Average amount of grant and scholarship aid in all income levels, 2010-11","Number in income level (0-30,000), 2010-11","Total amount of grant and scholarship aid in income level (0-30,000), 2010-11","Average amount of grant and scholarship aid in income level (0-30,000), 2010-11","Number in income level (30,001-48,000), 2010-11","Total amount of grant and scholarship aid in income level (30,001-48,000), 2010-11","Average amount of grant and scholarship aid in income level (30,001-48,000), 2010-11","Number in income level (48,001-75,000), 2010-11","Total amount of grant and scholarship aid in income level (48,001-75,000), 2010-11","Average amount of grant and scholarship aid in income level (48,001-75,000), 2010-11","Number in income level (75,001-110,000), 2010-11","Total amount of grant and scholarship aid in income level (75,001-110,000), 2010-11","Average amount of grant and scholarship aid in income level (75,001-110,000), 2010-11","Number in income level (110,001 or more), 2010-11","Total amount of grant and scholarship aid in income level (110,001 or more), 2010-11","Average amount of grant and scholarship aid in income level (110,001 or more), 2010-11","Average net price (income 0-30,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income 30,001-48,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income 48,001-75,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income 75,001-110,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income over 110,000)-students receiving Title IV Federal financial aid, 2010-11","Number receiving grant and scholarship aid in all income levels, 2012-13","Number receiving grant and scholarship aid in income level (0-30,000), 2012-13","Number receiving grant and scholarship aid in income level (30,001-48,000), 2012-13","Number receiving grant and scholarship aid in income level (48,001-75,000), 2012-13","Number receiving grant and scholarship aid in income level (75,001-110,000), 2012-13","Number receiving grant and scholarship aid in income level (110,001 or more), 2012-13","Number receiving grant and scholarship aid, 2011-12","Number receiving grant and scholarship aid in income level (0-30,000), 2011-12","Number receiving grant and scholarship aid in income level (30,001-48,000), 2011-12","Number receiving grant and scholarship aid in income level (48,001-75,000), 2011-12","Number receiving grant and scholarship aid in income level (75,001-110,000), 2011-12","Number receiving grant and scholarship aid in income level (110,001 or more), 2011-12","Number receiving grant and scholarship aid, 2010-11","Number receiving grant and scholarship aid in income level (0-30,000), 2010-11","Number receiving grant and scholarship aid in income level (30,001-48,000), 2010-11","Number receiving grant and scholarship aid in income level (48,001-75,000), 2010-11","Number receiving grant and scholarship aid in income level (75,001-110,000), 2010-11","Number receiving grant and scholarship aid in income level (110,001 or more), 2010-11","Number living off-campus not with family in all income levels, 2011-12","Number living off-campus with family in all income levels, 2011-12","Number living off-campus not with family in all income levels, 2010-11","Number living off-campus with family in all income levels, 2010-11","Number living arrangement unknown in all income levels, 2010-11"
"215062","11851","2400","20","11851","2400","20","5574","47","134150086","24067","1070"," 9","3718496","3475","3448","29","20796655","6032","1462","61","1050","44","31802204","30288","284","12","2041439","7188","244","10"," 887998","3639","277","12","1153441","4164","140"," 6"," 408180","2916","1046","44","29352585","28062","779","32","4428968","5685","705","29","3543451","5026","137"," 6"," 885517"," 6464","1050","1039","11"," 0","0","31802204","30288"," 948"," 938","10"," 0","0","25577843","26981"," 950"," 932","18"," 0","0","22831227","24033","961","950","11"," 0","0","24310177","25297"," 87","3879784","44595","101","4322228","42794","152","5496359","36160","185","5547601","29987","436","5064205","11615","21011","22099","22547"," 6704"," 8505","15139","21312","39684","2009","2008","University of Pennsylvania","SFA","Student Financial Aid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"217156"," 6095","1548","25"," 6095","1548","25","3408","56","100151496","29387"," 709","12","2586960","3649","1555","26"," 8383159","5391"," 952","61"," 699","45","20173045","28860","265","17","1182983","4464","185","12"," 699478","3781","233","15"," 483505","2075"," 44"," 3","  47443","1078"," 640","41","18942619","29598","353","23","2712863","7685","328","21","1571709","4792"," 67"," 4","1141154","17032"," 699"," 699"," 0"," 0","0","20173045","28860"," 674"," 674"," 0"," 0","0","17050893","25298"," 607"," 607"," 0"," 0","0","15033685","24767","524","524"," 0"," 0","0","12800751","24429"," 71","3182772","44828"," 64","2770233","43285"," 42","1666312","39674"," 84","2495086","29703","263","2686348","10214","21700","23362","21573"," 5732"," 7275","10886","20857","40346","2009","2008","Brown University","SFA","Student Financial Aid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131496"," 7461","1551","21"," 7461","1551","21","3486","47"," 94996982","27251"," 830","11","3472000","4183","2395","32","14430085"," 6025"," 920","59"," 754","49","21018498","27876","189","12","1372331"," 7261","189","12"," 781668","4136","184","12"," 590663","3210"," 37"," 2","  35858"," 969"," 748","48","19610309","26217"," 507","33","2723525","5372","496","32","1785605","3600"," 53"," 3"," 937920","17697"," 754"," 745",,," 9","21018498","27876"," 712"," 703","0","0"," 9","19077032","26794"," 721"," 712","0","0"," 9","16811637","23317"," 594"," 585",,," 9","16437942","27673"," 92","4119817","44781"," 59","2588622","43875"," 93","3377707","36319","118","3296297","27935","232","3055499","13170","27078","26631","27307","10173","11079","18635","27019","41784","2010","2009","Georgetown University","SFA","Student Financial Aid"," 794","51"," 576"," 567"," 9","15109228","26231"," 67","3021350","45095"," 73","3054161","41838"," 85","3157263","37144","103","2827015","27447","248","3049439","12296"," 8330","11587","16281","25978","41129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"147767"," 9555","2128","22"," 9555","2128","22","4849","51","113162573","23337","1047","11","4012472","3832","3313","35","19156473"," 5782","1242","58","1054","50","27471419","26064","262","12","2026406"," 7734","261","12","1039277","3982","258","12"," 987129","3826","147"," 7"," 689932","4693","1046","49","24755081","23666"," 903","42","5398525","5978","801","38","3788225","4729","183"," 9","1610300"," 8799","1054","1051",,," 3","27471419","26064","1015","1012","0","0"," 3","24072706","23717","1002"," 990","0","0","12","22886573","22841","1038","1035",,," 3","25587336","24651","129","4825498","37407","103","3955589","38404","180","6026523","33481","202","5159905","25544","424","5619821","13254","27919","28403","26938","16576","15579","20502","28439","40729","2010","2009","Northwestern University","SFA","Student Financial Aid","1179","55"," 802"," 799"," 3","18234641","22736"," 68","2672177","39297"," 73","2629105","36015","122","3784202","31018","211","5251643","24889","328","3897514","11883","12823","16105","21102","27231","40237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"162928"," 5831","1433","25"," 5831","1433","25","3128","54"," 73391800","23463"," 741","13","3079941","4156","2461","42","16921730"," 6876"," 822","57"," 609","42","15790986","25929","159","11"," 889649"," 5595","135"," 9"," 600274","4446","159","11"," 289375","1820"," 62"," 4"," 215250","3472"," 568","40","14686087","25856"," 530","37","3147431","5939","519","36","2306032","4443"," 46"," 3"," 841399","18291"," 609"," 605",,," 4","15790986","25929"," 618"," 612","0","0"," 6","16048696","25969"," 609"," 603","0","0"," 6","14770460","24254"," 642"," 637",,," 5","14024448","21845"," 63","2418933","38396"," 50","2008697","40174"," 86","3001031","34896","116","2851440","24581","327","3744347","11451","27461","25509","24738","14994","13216","18494","28809","41939","2010","2009","Johns Hopkins University","SFA","Student Financial Aid"," 750","52"," 584"," 580"," 4","13210641","22621"," 63","2380781","37790"," 67","2485344","37095"," 80","2804254","35053","120","2952396","24603","254","2587866","10188","13688","14383","16425","26875","41290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"164924"," 9836","2337","24"," 9836","2337","24","4683","48","120411067","25712","1168","12","4760713","4076","3938","40","20440562"," 5191","1318","56","1028","44","29781063","28970","292","12","1968463"," 6741","279","12","1139754","4085","289","12"," 828709","2868","154"," 7"," 200575","1302","1016","43","27612025","27177"," 987","42","4016679","4070","986","42","3999883","4057","  7"," 0","  16796"," 2399","1028","1022",,," 0","29781063","28970"," 894"," 889","5","0"," 0","25709133","28757"," 941"," 933","5","3"," 0","24671768","26219","1086","1081",,," 0","24964870","22988","149","5755693","38629"," 94","3463600","36847","163","5187127","31823","214","5266904","24612","466","5291546","11355","23853","22500","22107","14205","15987","21011","28222","41479","2010","2009","Boston College","SFA","Student Financial Aid","1296","55"," 984"," 979"," 0","20226524","20555","121","4712467","38946","107","3683662","34427","152","4584563","30162","154","3400848","22083","450","3844984"," 8544","12316","16835","21100","29179","42718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"168148"," 5161","1307","25"," 5161","1307","25","2213","43"," 58795538","26568"," 688","13","2868936","4170","1745","34"," 9441103"," 5410"," 614","47"," 489","37","13875828","28376","134","10"," 958209"," 7151","125","10"," 518890","4151","134","10"," 439319","3279","275","21","1028916","3742"," 479","37","11888703","24820"," 440","34","2473198","5621","432","33","1834293","4246","141","11"," 638905"," 4531"," 489"," 488",,," 1","13875828","28376"," 506"," 505","0","0"," 1","14514838","28685"," 562"," 560","0","0"," 2","15467200","27522"," 531"," 530",,," 1","11976116","22554"," 64","2609748","40777"," 49","1953958","39877"," 66","2086491","31614","124","3141200","25332","228","2184719"," 9582","24754","22715","21378","12353","13253","21516","27798","43548","2010","2009","Tufts University","SFA","Student Financial Aid"," 581","44"," 495"," 494"," 1","12188588","24623"," 72","3040718","42232"," 57","2282565","40045"," 76","2448494","32217"," 98","2407176","24563","192","2009635","10467"," 9168","11355","19183","26837","40933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"179867"," 7046","1501","21"," 7046","1501","21","3533","50"," 84662344","23963"," 426"," 6","1637942","3845","1639","23","10694813"," 6525"," 963","64"," 847","56","19601119","23142","154","10"," 545423"," 3542"," 98"," 7"," 365093","3725"," 56"," 4"," 180330","3220","109"," 7"," 305775","2805"," 808","54","18749921","23205"," 436","29","2601633","5967","431","29","2515833","5837","  9"," 1","  85800"," 9533"," 847"," 832",,,"15","19601119","23142"," 812"," 785","0","0","27","19092868","23513"," 775"," 747","0","0","28","16361162","21111"," 545"," 530",,,"15","13458556","24695"," 50","2262637","45253"," 43","1856017","43163"," 72","2428932","33735","120","3122700","26023","260","3788270","14570","31391","28951","28685"," 9280","11370","20798","28510","39963","2010","2009","Washington University in St Louis","SFA","Student Financial Aid"," 891","59"," 525"," 499","26","12212517","23262"," 37","1254855","33915"," 52","2093326","40256"," 80","2704984","33812","129","3259997","25271","227","2899355","12772","18549","12208","18652","27193","39692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"182670"," 4196","1094","26"," 4196","1094","26","2454","58"," 78276184","31897"," 652","16","2598905","3986","1142","27"," 5704630"," 4995"," 725","66"," 606","55","20373700","33620","201","18","1355952"," 6746","149","14"," 624027","4188","201","18"," 731925","3641"," 19"," 2","  10288"," 541"," 572","52","19007460","33230"," 527","48","2350908","4461","224","20","1059583","4730","397","36","1291325"," 3253"," 606"," 606",,,,"20373700","33620"," 559"," 559","0","0"," 0","17649718","31574"," 572"," 572","0","0"," 0","16632925","29079"," 203"," 203",,,," 8047923","39645"," 43","2103175","48911"," 55","2584870","46998"," 41","1914179","46687"," 23"," 823435","35802"," 41"," 622264","15177","19353","18973","19157"," 4062"," 5975"," 6286","17171","37796","2010","2009","Dartmouth College","SFA","Student Financial Aid"," 606","55"," 180"," 180",," 6929149","38495"," 53","2466609","46540"," 43","1950153","45352"," 34","1538515","45250"," 14"," 449027","32073"," 36"," 524845","14579"," 4007"," 5195"," 5297","18474","35968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"190150"," 7743","1436","19"," 7743","1436","19","3873","50","123146180","31796","1414","18","6244017","4416","1611","21","16595305","10301"," 866","60"," 788","55","28400041","36041","254","18","1366456"," 5380","227","16"," 961978","4238","236","16"," 404478","1714","129"," 9"," 462897","3588"," 779","54","26570688","34109"," 238","17","1795963","7546","228","16","1369994","6009"," 26"," 2"," 425969","16383"," 788"," 778",,,"10","28400041","36041"," 647"," 641","0","0"," 6","21528485","33274"," 646"," 641","0","0"," 5","19766540","30598"," 417"," 412",,," 5","15908916","38151"," 92","4398772","47813"," 74","3677225","49692"," 79","3657722","46300"," 55","1880416","34189","117","2294781","19614","18253","18132","18664"," 6481"," 4602"," 7994","20105","34680","2010","2009","Columbia University in the City of New York","SFA","Student Financial Aid"," 815","57"," 394"," 389"," 5","11840712","30053"," 90","4188271","46536"," 77","3582379","46524"," 35","1249946","35713"," 39","1053610","27016","153","1766506","11546"," 4870"," 4882","15693","24390","39860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"190415","13931","3181","23","13931","3181","23","7912","57","207590411","26237","2149","15","8792043","4091","4161","30","19526719"," 4693","2123","67","1789","56","53450800","29877","467","15","2957216"," 6332","467","15","1924170","4120","414","13","1033046","2495","502","16","1095169","2182","1660","52","49398415","29758","1004","32","5452549","5431","937","29","3829128","4087","216"," 7","1623421"," 7516","1789","1782",,," 0","53450800","29877","1575","1570","1","4"," 0","38153603","24225","1348","1342","0","6"," 0","28120851","20861","1457","1449",,," 0","42147463","28928","194","8302386","42796","166","7103402","42792","233","9294822","39892","289","8958903","31000","575","8487950","14762","22537","26152","27290"," 9610"," 9614","12514","21406","37644","2010","2009","Cornell University","SFA","Student Financial Aid","1900","60","1315","1312"," 0","31712667","24116","150","5982867","39886","175","6608815","37765","223","7430008","33318","283","7065850","24968","484","4625127"," 9556","10489","12610","17057","25407","40819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"198419"," 6578","1723","26"," 6578","1723","26","3749","57","112603750","30036"," 768","12","3273345","4262","1890","29"," 8021812"," 4244","1092","63"," 941","55","30290456","32190","248","14","2491967","10048","221","13"," 948771","4293","219","13","1543196","7047","293","17"," 630567","2152"," 818","47","27167922","33213"," 549","32","2610449","4755","543","32","2097504","3863"," 32"," 2"," 512945","16030"," 941"," 941",,,,"30290456","32190"," 861"," 861","0","0"," 0","24499569","28455"," 828"," 828","0","0"," 0","20690180","24988"," 723"," 723",,,,"21653993","29950","106","4816521","45439"," 87","4152589","47731"," 90","3521109","39123","150","4829308","32195","290","4334466","14946","20845","22519","22987"," 7596"," 5304","13912","20840","38089","2010","2009","Duke University","SFA","Student Financial Aid","1028","60"," 556"," 556",,"13192413","23727"," 73","3048067","41754"," 68","2903384","42697"," 78","2695325","34555","110","2534339","23039","227","2011298"," 8860"," 9220"," 8277","16419","27935","42114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"215062","11954","2404","20","11954","2404","20","6026","50","156387658","25952","1365","11","5571978","4082","3381","28","21617037"," 6394","1503","63","1149","48","36215877","31519","333","14","2608425"," 7833","310","13","1277149","4120","328","14","1331276","4059","163"," 7"," 410633","2519","1086","45","33196819","30568"," 682","28","3796843","5567","620","26","3191243","5147","226"," 9"," 605600"," 2680","1149","1145",,," 4","36215877","31519","1050","1039","0","0","11","31802204","30288"," 948"," 938","0","0","10","25577843","26981","1033","1029",,," 4","29599648","28654"," 81","3803386","46955","127","5855765","46108","154","6166874","40045","188","6034201","32097","483","7739422","16024","21731","21011","22099"," 6295"," 7142","13205","21153","37226","2010","2009","University of Pennsylvania","SFA","Student Financial Aid","1258","52"," 961"," 950","11","24310177","25297"," 87","3879784","44595","101","4322228","42794","152","5496359","36160","185","5547601","29987","436","5064205","11615"," 6704"," 8505","15139","21312","39684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"217156"," 6244","1493","24"," 6244","1493","24","3049","49"," 84804391","27814"," 842","13","3655549","4342","1558","25"," 9526114"," 6114"," 877","59"," 618","41","17893248","28953","198","13","1205153"," 6087","198","13"," 844803","4267","169","11"," 360350","2132"," 42"," 3","  32002"," 762"," 572","38","16656093","29119"," 364","24","2248937","6178","355","24","1890142","5324"," 29"," 2"," 358795","12372"," 618"," 618",,,,"17893248","28953"," 699"," 699","0","0"," 0","20173045","28860"," 674"," 674","0","0"," 0","17050893","25298"," 495"," 495",,,,"13240542","26749"," 61","2821802","46259"," 61","2875923","47146"," 70","2742371","39177"," 72","2252757","31288","231","2547689","11029","23077","21700","23362"," 5771"," 4884","12853","20742","41001","2010","2009","Brown University","SFA","Student Financial Aid"," 693","46"," 524"," 524",,"12800751","24429"," 71","3182772","44828"," 64","2770233","43285"," 42","1666312","39674"," 84","2495086","29703","263","2686348","10214"," 5732"," 7275","10886","20857","40346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131496"," 7579","1570","21"," 7579","1570","21","3567","47","104752779","29367"," 995","13","4312523","4334","2426","32","14256537","5877"," 909","58"," 804","51","24090927","29964","283","18","1837075","6491","227","14"," 954394","4204","277","18"," 882681","3187"," 47"," 3","  43533"," 926"," 772","49","22210319","28770"," 482","31","2529100","5247"," 465","30","1816646","3907"," 39"," 2"," 712454","18268"," 804"," 804",,,,"24090927","29964"," 754"," 754",,,,"21018498","27876"," 712"," 712",,,,"19077032","26794"," 638"," 638",,,,"19460907","30503"," 97","4450583","45882"," 62","2738895","44176","129","5082042","39396","115","3615593","31440","235","3573794","15208","26521","27078","26631","10603","12309","17089","25045","41277","2011","2010","Georgetown University","SFA","Student Financial Aid"," 838","53"," 594"," 594",,"16437942","27673"," 92","4119817","44781"," 59","2588622","43875"," 93","3377707","36319","118","3296297","27935","232","3055499","13170","10173","11079","18635","27019","41784"," 576"," 576","15109228","26231"," 67","3021350","45095"," 73","3054161","41838"," 85","3157263","37144","103","2827015","27447","248","3049439","12296"," 8330","11587","16281","25978","41129","227"," 92"," 57"," 62","11","  5","190"," 92"," 50"," 31"," 13","  4","154"," 67"," 64","20"," 2","  1",,,,,
"147767"," 9535","2128","22"," 9535","2128","22","5011","53","131073125","26157","1247","13","4782719","3835","3278","34","19212967","5861","1428","67","1193","56","34946085","29293","309","15","2199638","7119","309","15","1269604","4109","304","14"," 930034","3059","153"," 7"," 653238","4270","1183","56","32093209","27129"," 825","39","4322044","5239"," 822","39","3718357","4524"," 36"," 2"," 603687","16769","1193","1159",,,,"34946085","29293","1054","1051",,,,"27471419","26064","1015","1012",,,,"24072706","23717","1060","1037",,,,"29955486","28260","150","6184802","41232","110","4396743","39970","183","6985075","38170","239","7105458","29730","378","5283408","13977","27113","27919","28403","15174","16436","18236","26676","42429","2011","2010","Northwestern University","SFA","Student Financial Aid","1304","61","1038","1035",,"25587336","24651","129","4825498","37407","103","3955589","38404","180","6026523","33481","202","5159905","25544","424","5619821","13254","16576","15579","20502","28439","40729"," 802"," 799","18234641","22736"," 68","2672177","39297"," 73","2629105","36015","122","3784202","31018","211","5251643","24889","328","3897514","11883","12823","16105","21102","27231","40237","309","139"," 93"," 69"," 8","  0","262","121"," 87"," 51","  3","  0","138"," 62"," 56","18"," 2","  0",,,,,
"162928"," 5820","1325","23"," 5820","1325","23","3249","56"," 85035152","26173"," 813","14","3375434","4152","2550","44","17779106","6972"," 867","65"," 699","53","20687046","29595","204","15","1120793","5494","162","12"," 687780","4246","200","15"," 433013","2165"," 58"," 4"," 216119","3726"," 677","51","19350134","28582"," 537","41","3119675","5809"," 533","40","2344346","4398"," 47"," 4"," 775329","16496"," 699"," 699",,,,"20687046","29595"," 609"," 605",,,,"15790986","25929"," 618"," 612",,,,"16048696","25969"," 740"," 740",,,,"18934064","25587"," 71","2966299","41779"," 58","2648946","45671","104","4111710","39536","151","4227669","27998","356","4979440","13987","25795","27461","25509","13611"," 9719","15854","27392","41403","2011","2010","Johns Hopkins University","SFA","Student Financial Aid"," 790","60"," 642"," 637",,"14024448","21845"," 63","2418933","38396"," 50","2008697","40174"," 86","3001031","34896","116","2851440","24581","327","3744347","11451","14994","13216","18494","28809","41939"," 584"," 580","13210641","22621"," 63","2380781","37790"," 67","2485344","37095"," 80","2804254","35053","120","2952396","24603","254","2587866","10188","13688","14383","16425","26875","41290","204"," 65"," 55"," 46","13"," 25","159"," 58"," 44"," 36","  5"," 16","172"," 59"," 58","29"," 7"," 19",,,,,
